names	tag
Oprichting van een Vlaamse school te Komen	
Lening	
M. Outers (s'adressant à M. Moureaux)	
Volmachten	
Programmation hospitalière	
Toepassing van artikel 107quater van de Grondwet	
Parlementaire werkzaamheden	
Situation à Tessenderlo (environnement)	
De heer Van Velthoven (op het spreekgestoelte)	
Vertraging waarmee het Rampenfonds de waterschade vergoedt	
Crise de l'Etat belge	
Harmonisering van de pensioenstelsels	
— Bekrachtiging van internationale verdragen	
— Part-time arbeid	
2. a) M. le Président communique l’ordre des travaux de la semaine prochaine	
M. le Président 	
De heer Eyskens, Eerste Minister {op het spreekgestoelte)	
De heer De Wulf, Minister van Tewerkstelling en Arbeid (op het spreekgestoelte.)	
« Article 73quater	
Attitude du Ministre (C.E.P.I.C.)	
Elle est belle, votre démocratie ! Si c’est pour nous envoyer tous à la caserne avec les démocrates-chrétiens ! (Applaudissements sur les bancs libéraux	
Personeelsbestand bij de Rijkswacht	
Evolution du conflit concernant Hugo Ruysseveldt	
Artikel 21 : Amendementen van de heren Knoops-Michel en Levaux-Van Geyt	
Aanbestedingen voor de uniformen van de postmannen	
konsekwenties	
Crise dans le secteur de la construction	
M. Van der Biest	
Situation et politique économiques	
— Art. 81 : Amendementen van de heer Van Geyt	
M. De Wulf, Minister de l’Emploi et du Travail	
Importance de la sécurité sociale	
saties	
Zaken	
Positie van de K.M.O.'s	
Egalité des jeunes gens et des jeunes filles en matière d’accès à la formation professionnelle	
Conflit communautaire	
Wat de interestmaatregel betreft die maar een tijdelijk maatregel is — een schamele 3,5 pct	
Application des lois linquistiques à Kraainem	
Exécutifs régionaux et communautaires	
Perscommuniqués	
Probleem van de Orde van Geneesheren	
— Amendement de M. Anciaux	
Préjudice de la Flandre en matière de travaux publics	
Article 4°	
1” Amendementen van de heer Levaux	
Wetsvoorstel Defraigne-De Croo	
Opvatting van de communisten	
Conflict tussen het Europese Parlement en de Raad van Ministers	
Lawaaihinder	
De heer Spitaels, Vice-Eerste Minister en Minister van Verkeers wezen	
Arrêtés en vigueur dans les Fourons	
Amendement van de heer De Beul	
— Art. 2bis (nieuw) bij amendement voorgesteld door de heer Hendrick	
M. Deworme, Ministre de la Fonction publique	
Deficit budgétaire	
Approche fragmantaire de la sécurité sociale	
Vrijstelling van sommige sociale voordelen	
De heer Galle, Minister van de Vlaamse Gemeenschap	
De heer Desaeyere {op het spreekgestoelte)	
Optreden van de Rijkswacht i.v.m. de Andrea Smits	
bien-être	
Problème des enfants de bâteliers	
M. Pesrsoons	
— Art. 14 : MM. Brasseur et Glineur proposent la suppression de cet article	
— Amendement van de heer Schiltz	
Onbestaanbaarheid van de memorie van toelichting	
Art. 80bis en art. 80ter (nieuw) bij amendement voorgesteld door de heren Levaux en Van Geyt	
— Toestand te Hasselt	
Rédaction du Compte rendu analytique en style indirect............................................................................... Travail parlementaire	
Kijk- en luistergeld	
De heer Somers (op bet spreekgestoelte)	
Vaste commissies	
possibles	
De heer Desutter (op het spreekgestoelte)	
— Amendement van de heer Levaux	
Doits sociaux	
Fusion du Grand-Anvers	
Risico van de loskoppeling	
Chef de cabinet du Ministre	
Schippersbeurs te Gent	
Textielnijverheid in Waals Brabant	
Personnel de la Chambre et du Sénat	
blics	
Sierteelt	
Loonconventies	
M. Martens, Fermier Ministre	
M. Van de Put	
Portée de l’autonomie culturelle	
De heer Voorzitter deelt de regeling van de werkzaamheden voor volgende week mede	
Spoorwegennet in de provincie Limburg	
Amendementen van de heer Clerfayt	
Interprétation de l’incident du 13 mai	
Opdracht van de Regering inzake aankoop en opslag	
Net betreffende het beheer van de Linker-Scheldeoever ter hoogte van Antwerpen en houdende maatregelen voor beheer en exploitatie van de haven van Antwerpen (wet Chabert)	
Portée du projet	
Crise dans le secteur du bâtiment	
Fusie van Antwerpen	
— Route Dixmude-Pervijze	
Toral	
M. Gondry	
Vervanging van de politiecommissarissen door substituten	
Economies en matière de routes	
Absence du Président et du Premier Ministre	
Cumul	
M. Desmarets, Vice-Premier Ministre et Ministre des Classes moyen nes	
De heer B. Cools (op het spreekgestoetle)	
Trains internationaux (arrêt de Essen)	
De heer De Grève, rapporteur (op het spreekgestoelte)	
Zulks laat mij toe op dit ogenblik een drietal zaken te verklaren, en ik inviteer u elk word ervan te wikken en te wegen, zowel aan Waalse als aan Vlaamse zijde. (Rumoer en onderbrekingen op de banken van de Volksunie	
b) Wetsontwerp houdende aanpassing van de begroting van het Ministerie van Sociale Voorzorg voor het begrotingsjaar 1979. Algemene bespreking	
Gewetensbezwaarden	
leid	
Article 5bis	
Motie	
Interventie van de Minister bij de aanvang van de bespreking	
— Amendement en ordre subsidiaire de MM. Outers et Defosset	
Réponse du Premier Ministre parue sur le téléscripteur	
Politique en matière de travaux publics	
Postvervoer	
De heer Uyttendaele	
Begrotingstoestand bij het N.W.K	
1. Composition de la Commission qui examinera le budget de la Région bruxelloise	
Discussion du projet	
Droit de contrôle des parlementaires	
Problèmes sociaux et économiques	
Discussion de l'article 12 : Amendement B. Cools	
Verhoging van de discontovoet	
Samenstelling van de gemeenschapsraden	
Réduction des horaires de cours dans l’enseignement secondaire (exé cution de la loi anti-crise)	
Regeling der werkzaamheden : Regeringsbeleid	
— Amendements de MM. Defosset et Schiltz	
N.A.V.O.-verplichtingen	
M. Lavens, Ministre de l’Agriculture et des Classes moyennes	
Politique énergétique	
Benoeming van de directeur-generaal bij de B.D.B.H	
—Toegang tot het Waarborgfonds	
Gevolgen van de repressie en van de epuratie	
Mécanisme de répartition	
Consruction de centrales nucléaires à Chooz	
section de Haine-St-Pierre du Tribunal du Travail	
Déclarations du commandant de la gendarmerie	
— Discussion des articles	
Crise de confiance	
Tewerkstellingsbeleid..................................................................................................................... Research...................................................................................................................................... Openbare werken	
Verbetering van het parlemtentair werk	
Extension des compétences des communautés	
Absences des membres du Gouvernement (questions)	
Voorstel Defraigne-De Croc	
Toegelaten beroepsactiviteit	
Niet-fiscale ontvangsten	
Spaarwezen	
Impôt national	
De heer Eerste-Minister	
« Art. 48ter	
Fiscalité	
tarifaire	
Compétence du Gouvernement national	
Durée du service	
Statut des Fourons	
Article 16	
Secrétariat à la concertation sectorielle	
Articles 11 et 12	
Parlement	
Kernbeleid	
— Vergoeding van de gezaïriseerden	
Voorstel van de heren Defraigne en De Croo	
Beslissing de luchthaven van Deurne te behouden	
P.T.T.-Brussel.— Aansluitingen.—Vertraging	
Equilibre des armements	
2. Wetsontwerp waarbij nieuwe voorlopige kredieten worden geo pend welke in mindering komen van de begroting van de Brus selse Gewestelijke Aangelegenheden voor het begrotingsjaar 1980. 1° Motie tot verdaging	
Paix	
van de sociale prestaties aan de evolutie van het welvaartspeil	
Pacte social	
Sous-amendement de MM. Glineur et Levaux	
région bruxelloise	
Politique de défense	
M. Vanden Boeynants, Vice-Premier Ministre et Ministre de la Défense nationale	
Dienst voor de fiscale coördinatie	
M. Nois	
Systeem van de programmawetten	
Tendance centralisatrice de l’article	
Interne organisatie van de gewesten	
Conséquences de la péréquation cadastrale au sud de Bruxelles	
Droits d’enregistrement	
Amendementen van de heer Desaeyere	
tom	
Fusie van Antwerpen.—O.C.M.W.—Gevolgen	
Uitvoering van de begroting van 1978	
Régimes de pension	
Belgische conjunctuur	
Soins de santé préventifs	
M. Maystadt, Ministre de la Fonction publique et de la Politique scientifique, chargé de la Coordination de l'Eavironnement	
— Sovjet-aardgas	
— Vieillards handicapés	
De heer Dheore, Mlnister van Sociale Voorzorg en Volksgezondheid	
Indifférence de la population au nouveau Gouvernement	
— Travaux subsidiés	
Armement russe	
Bevoegdheden van het Parlement tijdens het ontslag van de Regering	
Elections syndicales dans les services publics	
De heer Willockx Staatssecretaris voor Financiën	
Crise de l’énergie	
"1"" Verzoek rot verdaging"	
M. Nothomb (à la tribune)	
M. W. Claes, Vice-Premier Ministre et Ministre des Affaires économi ques	
mingen	
Fonds de la Coopération au développement	
Opbrengst van het herstelplan	
Compétences des Régions	
De heer van Grembergen	
Commissions permanentes	
Ligging van de kerncentrales	
Secteur de la pêche	
35.000 fr.-grens — Ambtenaren	
Dossier de l’acier	
Huisvesting van de rijkswachters	
Monsieur le Président	
Répartition 55 %-45 %	
2° Discussion des chapitres. Chapitre I: Finances	
M. Moors	
. Militair tuchtreglement	
M. Remacle (à la tribune)	
Fonctionnement de l'institution parlementaire	
Répartition des moyens financiers entre les Communautés	
— Personnel	
Bestrijding van de belastingontduiking	
Conseils	
« Art. 9quinquies	
Problème de la concertation avec les Etats-Unis	
. M. le Président	
> • Article 67septies	
Situation faite aux femmes dans le Gouvernement	
— Representatief karakter	
Berichtgeving over de parlementaire activiteit (agentschap Belga)	
Interpretatie van het incident van 13 mei	
Toestand waarin de Regering en het Parlement zich bevinden	
Réponse à une interpellation	
Ecole flamande de Comines	
Amendement de M. Leclercq	
Toepassing van de normen door de Ministers van Nationale Opvoeding en weerslag op de onderscheiden begrotingen (secundair onderwijs, urenkrediet, hoger niet-universitair onderwijs, universitair onderwijs, lager onderwijs, buitengewoon onderwijs)	
Attitude des grands syndicats	
Kredieten voor het Sportfonds	
M. Califice, Ministre de la Prévoyance sociale et des Pensions	
Situation économique dans la région d’Alost	
« Art. 79bis	
Rôle du Parlement et des partenaires sociaux	
Budget des Voies et Moyens pour 1981	
M. Onkelinx (à la tribune)	
Répartition régionale des aides à l’investissement industriel	
Crisisbeleid van de Regering	
M.B. Cools	
Regeringsmededeling	
Problème de l’école de Linkebeek........................................................... Liste des délégués du P.V.V................................................................ Enseignement secondaire rénové	
Standpunt van de liberalen	
Wijziging van de samenstelling van de Regering	
— Art. 61ter (nouveau) proposé par M. Van Geyt	
Rôle du Parlement	
Confiance politique	
De heer Weckx (op bet spreekgestoelte)	
Fietspadennet	
Toestand van de beroepsmilitiaren	
M. De Croo, Ministre des Postes, Télégraphe et Téléphone et des Pen sions	
« Art. 19bis	
De heer Chabert, Minister van Openbare Werken en Institutionele | Hervormingen	
De heer Coens, Minister van Ontwikkelingssamenwerking (op het spreekgestoelte)	
Integratie van de duitstalige gemeenschap in de Belgische structuren	
Immoblisme du Gouvernement	
De heer Lavens, Minister van Landbouw en Middenstand (op het spreekgestoelte)	
«Artikel 6bis	
Diversificatie van de financiële instellingen	
Verantwoordelijkheid van de Regering voor de gebeurtenissen in de Voer	
Algemene bespreking : Franstalige pers	
Coördinatie van de politiediensten	
Mevr. Steyaert, Staatssecretaris voor Nederlandse Gemeenschap, toe gevoegd aan de Minister van Nederlandse Gemeenschap (op het spreek gestoelte)	
Crédits attribués à la région wallonne pour l’exécution de la loi Brunfaut (habitations sociales)	
Evolution des dépenses des Régions	
Vente d'immeubles appartenant à des mineurs	
Bijkomende ontvangsten	
Amendement	
Verklaringen in de kranten De Standaard en Le Soir betreffende de so ciale zekerheid	
Procedure inzake de toekenning van de gelijkwaardigheid aan buitenlandse diploma’s	
Art. 93quinqnies	
Nationale erkentelijkheid	
Schorsing van de bespreking van de programmawet	
Compétences régionales	
Verdeling van het gemeente- en van het provinciefonds	
De heer Ylieff	
Stratégie de dissuasion	
Ouderdomspensioenen	
D’abord, il y a cette crise monétaire que notre pays a connue au cours de ces derniers jours. La Banque nationale a dû intervenir pour soutenir le franc. On nous dit que la Belgique est à l’aise dans la mesure où elle dispose de 800 milliards d’or pour défendre sa monnaie. Mais l’on peut cependant avoir des craintes sérieuses. Certes, nous pensons que la monnaie doit être défendue, qu’elle doit l’être surtout en ce moment où l’inflation risque de réapparaître. Mais il est certain que la politique monétaire suivie par le gouvernement, qui a pour effet de relever les taux d’intérêt dans notre pays — M. le Ministre nous a annoncé aujourd’hui que le taux d’escompte passe rait à 14 p.c	
Application de la loi sur les pensions des indépendants	
(Les jubilaires entrent dans la salle sous les applaudissements de l’As semblée	
Financement des régimes de pension	
Herwaardering van het Parlement, — Werking en structuur van het Parlement	
« Art. 76bis	
— Art. 2: Amendement de M. Glineur	
Scheldedijken	
Artikels 116 en 118 van de programmawet	
Amendement nr 1 van de heren Levaux en Van Geyt	
tion avec la région wallonne	
Waalse economie	
Mevr. Smet, rapporteur (op het spreekgestoelte)	
Genèse de la proposition — Amendement gouvernemental	
M. Spitaels, Vice-Premier Ministre et Ministre du Budget (à la tribune)	
Discussion générale : Politique en matière de pensions	
Egalité entre les jeunes gens et les jeunes filles en matière d'accès à la formation professionnelle	
Répartition des moyens financiers	
Système des lois-programmes	
Conseil d’Etat	
Intentions du Gouvernement	
De heer Peeters, rapporteur (op het spreekgestoelte)	
Pensions	
Fiscaliteit van de gemeenschappen en van de gewesten	
"2"" Motie tot verdaging"	
Rationalisation des dépenses (Education nationale, I.N.A.M.I., etc.)	
Personenbelastingen	
— Assurance maladie	
In feite wordt de sanering hoofdzakelijk verschoven naar andere niveaus, bvb. van de Staat naar andere overheden zoals de onder geschikte besturen. Inderdaad, de overdracht van de lasten van de Staat naar ondergeschikte besturen bedraagt vandaag 2,1 pet	
■ M. le Président	
Oprichting van een bijzonder fonds	
Openbaar vervoer in Limburg (spoorwegen)	
» Art. 169bis	
M. Mourcaux, Ministre de la Justice et des Réformes institutionnel les	
Origine du projet	
Dotation régionale	
prisonniers de guerre	
De heer De Cordier	
Bespreking: Raad van de duitstalige Gemeenschap	
2” Algemene bespreking	
Usine d’incinération	
Kabinet van Brusselse Aangelegenheden	
Politique en matière d’exportation	
Mol.—Fixation du prix des charbons limbourgeois	
Leiding van de rijkswacht	
Art. 93nonies	
Charleroi	
Probleem van de Vlaamse school van Komen	
M. Brouhon à la tribune)	
M. Glinne (à la tribune)	
delijk kaderproject	
Accords sidérurgiques	
d’enfants	
wateren	
Val van de Regering Martens	
Artikel 56	
Scheepvaart	
Weerslag van de fusies op de nutsvoorzieningen	
Europa	
Problème de l’emploi	
Aanleg van de A29	
De heer Gramme, Minister van Binnenlandse Zaken en Institutionele Hervormingen en Minister van Wetenschapsbleid	
Crise gouvernementale	
Commission de l’Intérieur (débat sur les finances communales)	
M. Poswick, Ministre de la Défense nationale	
Secteur privé	
Afwezige leden	
1. Wetsontwerp houdende opheffing van de nietigheid van diverse ontwerpen van wet	
Raad van de duitstalige gemeenschap	
Politique du personnel	
Elektriciteitssector	
Ouverture de la session ordinaire	
Wachtdiensten in het Brusselse	
Deelneming van de openbare sector aan de solidariteitsinspanning	
Verdeling van het totale krediet	
Aftopping van de hoge pensioenen	
Evolutie van de Belgische Staat	
Wetgeving inzake radioberichtgeving	
De heer Gabriels (op bet spreekgestoelte)	
Ring autour de Bruxelles	
Clefs de répartitions	
Fusion entre la S.N.C.B. et la S.N.C.V	
- Article 207quater	
Bespreking	
De heer Swaelen, Minister van Landsverdediging	
Deuxième phase de la réforme des institutions	
2. Votes sur les ordres du jours déposés en conclusion des interpel lations de MM. Langendries, Jandrain et Levaux sur la situation extrêmement difficile de nombreuses entreprises du secteur textile wallon et les grèves de la faim qui en résultent	
Article premier : Réforme des institutions	
— Champ d’application de la législation	
De hcer Voorzitter	
— De heer Voorzitter deelt mede dat de regering op het bureau van de Kamer de voorstellen tot herziening van de artikelen 110, 111 en 113 van de Grondwet, zomede het wetsontwerp van insti tutionele hervormingen moer neerleggen	
Situation au Lycée Prince de Liège à Kinshasa	
2° Vote nominatif	
Een stem uit de oppositie	
2. Bespreking van de artikelen	
Verantwoordelijkheid van het Waalse gewest t.o.V. het Duitstalige gebied	
M. Chabert, Ministre des Travaux publics et des Réformes institu tionnelles	
1. Voortzetting van de bespreking	
Gewestelijke autonomie	
De heer Swaelen, Minister van Landsverdediging (op het spreek gestoelte)	
Article 56 du Règlement	
Economische en sociale toestand	
la région bruxelloise	
M. Maertens, Premier Ministre	
Bevoegdheden van de Gewesten	
Mesures prises par l'Exécutif flamand................................................. Plan de relance	
— Rol van het Parlement	
Weerslag van de genomen maatregelen	
De heer Coens, Staatssecretaris voor de Nederlandse Gemeenschap en voor het Vlaamse Gewest (op het spreekgestoelte)	
Rantsoeneringsmaatregelen voor de stookolie	
Assistance judiciaire (système existant, proposition de modification)	
Racisme en xenofobie in België	
Beroepsopleiding.—Televisie	
Dringend karakter van het ontwerp	
Des heer Tobback	
M. Rigo (à la tribune)	
Zelfstandigen	
Staatssteun	
Regeling der werkzaamheden : Amendementen op de programmawet	
Pre-metro te Antwerpen	
Prijsverhoging	
Rijkskas voor Rust-en Overlevingspensioenen	
Verdelingsmechanisme	
Grenzen van de Gewesten	
2. Beroep op het reglement	
Saneringsplan van de Brusselse agglomeratieraad	
Economisch en fiscaal beleid	
"2"" Amendement subsidiaire de MM. Levaux et Van Geyt"	
De heer Eyskens, Minister van Financiën	
Information du Gouvernement sur la situation de Agfa-Gevaert	
« Art. 16bis	
Draagwijdte en grenzen van de eerste fase van de staatshervorming	
Brandstofbevoorrading	
De heer Willockx, Minister van Posterijen, Telegrafie en Tele fonie	
Gentlemen’s agreement	
— Systeem van de W.I.G.W.’s	
Plan d’assainissement du Conseil d’agglomération bruxellois	
N.A.V.O.-richtlijnen	
« Art. 32bis	
Traitement des hautes pensions	
"1 "" Continuation de la discussion générale"	
"1"" Ordre des travaux"	
De heer De Mey, verslaggever (op het spreekgestoelte)	
De heer Eyskens, Premier Ministre	
Article 10bis (amendement de M. Levaux) : Chômage	
Taalwetovertredingen	
M. Levaux (à la tribune)	
Article 43 : Amendements de MM. Levaux-Van Geyt et de MM. Knoops-Pierard	
K.M.O.s	
Niet-fiscale opbrengsten	
Discussion générale : Préservation des monuments	
M. Cools	
Mevr. Duclos (op het spreekgestoelte)	
M. A. Cools (à la Volksunie)	
Adaptation du budget	
Pensioenen van sommige mandatarissen	
Transfert des écoles belges de la Coopération vers l’Education nationale	
Manque de carburant	
— Situation des professions libérales	
Amendements en ordre principal 2 et 3 et subsidiaire de M. Clerfayt	
Investeringen in de Belgische ondernemingen	
caux	
Tarif des transports en commun	
Bijzondere meerderheid	
De heer Ge-ns, Minister van Financiën	
2. Wetsontwerp tot oprichting van een Instituut voor veterinaire keuring	
1. Wetsontwerp houdende verhoging en vermindering van sommige voor het begrotingsjaar 1981 uitgetrokken kredieten, zomede toe kenning van bijkredieten voor de uitgaven met betrekking tot 1980 en de vorige begrotingsjaren	
Commissie voor de hervorming van de sociale zekerheid	
Bureau des douanes de Meer	
Circulaires du Ministre Hoyaux	
Infrastructure sportive	
Modes de décision au Conseil des Ministres	
Bassins de Charleroi et de Liège	
Crise dans la sidérurgie	
Marchés publics et intercommunales	
Discussion générale : Formalités administratives	
Discussion du budget de la Justice	
De heer d’Alcantara (op het spreekgestoelte)	
M. van de Put (à la tribune)	
Beleid van de vorige Regering	
Begroting van Nationale Opvoeding	
Voorbereiding op een eventuele atoomoorlog	
Opleiding van de werknemers	
M . Defosset	
Dotations	
Situation de l’industrie textile wallonne	
"2"" Subamendement van de heren Levaux en Van Geyt"	
Contrat entre le département et l'administration de la ville de Louvain	
Vlaamse Gemeenschap	
— Art. 37 : Amendement van de heer Glineur	
Regeling der werkzaamheden : Verdaging van de werkzaamheden van de Kamer	
Professionalisering van het leger	
Art. 209 : Amendement de M. Valkeniers	
De heer Ramaekers, Minister van Nationale Opvoeding (op het spreekgestoelte)	
(Une minute de silence est observée	
Sens de l’article 100 de la Constitution	
Application des normes par les ministres de l’Education nationale et répercussion sur les budgets respectifs (enseignement secondaire, cré dits d’heures, enseignement supérieur non universitaire, enseignement universitaire, enseignement primaire, enseignement spécial)	
'1° Discussion générale	
De heer Maystadt, Minister van Openbaar Ambt en Wetenschapsbeleid	
Optrekking van de plafonds	
O.C.M.W.’s	
Satellites-T.V	
Kinshasa	
Probleem van Wuustwezel	
— Art. 23 : Amendement du gouvernement	
Décumul des revenus des conjoints	
Limites de Bruxelles	
Pensioenen van Afrika	
Plan voor de maatschappij Verlipack	
Art. 9sexies	
Je les félicite pour leur nomination ou leur réélection. (Vifs applau dissements	
« Ar tikel 43bis	
Sociale gevolgen van de repressie en van de epuratie	
Artikel 29ter	
De heer Desutter	
van de heer Smout	
Projets pendants	
Impact des projets français sur la quantité et la qualité des eaux de la Meuse	
Crédits supplémentaires	
Economische toestand	
Cumulatie van een pensioen en een politiek mandaat (openbare en privé- sector)	
Betrekkingen tussen de Regering en het Parlement	
Overlegcomité	
Fourons	
Verantwoordelijkheid van de ouders voor hun minderjarige kinderen	
De heer W. CIaes,Vice-Eerste Minister en Minister van Economische Zaken	
Sociale bijdragen	
Article premier.-— Dérogations	
Bespreking : Wedden- en statuuttoestand van de studiemeesters-opvoeders	
Verklaringen afgelegd door Minister Geens tijdens zijn bezoek aan de Duitse Bondsrepubliek	
Voorstellen betreffende de landbouwprijzen van de E.E.G.-Commissie	
Goedkeuring van de agenda van deze week	
P.T.T.-beleid	
M. Wauthy, rapporteur (à la tribune)	
De heer Van de Velde (op het spreekgestoelte)	
Amendement van de heer Schiltz (vr. de heer Willockx)	
Saneringsplan voor de overheidsfinanciën	
De heer Van Der Niepen (op het spreekgestoelte)	
